0.030000	0.0000016141
0.130000	-0.0000086532
0.230000	-0.0000091455
0.330000	-0.0000088149
0.430000	-0.0000085770
0.530000	-0.0000080991
0.630000	-0.0000079231
0.730000	-0.0000074185
0.830000	-0.0000071279
0.930000	-0.0000069177
1.030000	-0.0000066829
1.130000	-0.0000064259
1.230000	-0.0000061833
1.330000	-0.0000059998
1.430000	-0.0000058747
1.530000	-0.0000056853
1.630000	-0.0000055449
1.730000	-0.0000055137
1.830000	-0.0000052443
1.930000	-0.0000051379
2.030000	-0.0000049602
2.130000	-0.0000049246
2.230000	-0.0000047863
2.330000	-0.0000047849
2.430000	-0.0000045947
2.530000	-0.0000044884
2.630000	-0.0000043883
2.730000	-0.0000043224
2.830000	-0.0000043106
2.930000	-0.0000041096
3.030000	-0.0000040542
3.130000	-0.0000040908
3.230000	-0.0000039167
3.330000	-0.0000038996
3.430000	-0.0000038446
3.530000	-0.0000037493
3.630000	-0.0000037343
3.730000	-0.0000036571
3.830000	-0.0000036713
3.930000	-0.0000035373
4.030000	-0.0000035321
4.130000	-0.0000034558
4.230000	-0.0000034700
4.330000	-0.0000033635
4.430000	-0.0000033389
4.530000	-0.0000032461
4.630000	-0.0000032511
4.730000	-0.0000032460
4.830000	-0.0000031272
4.930000	-0.0000031481
5.030000	-0.0000030880
5.130000	-0.0000030764
5.230000	-0.0000030581
5.330000	-0.0000029606
5.430000	-0.0000029791
5.530000	-0.0000028923
5.630000	-0.0000028879
5.730000	-0.0000029154
5.830000	-0.0000028215
5.930000	-0.0000027787
6.030000	-0.0000027923
6.130000	-0.0000027366
6.230000	-0.0000027231
6.330000	-0.0000027465
6.430000	-0.0000026568
6.530000	-0.0000026128
6.630000	-0.0000026453
6.730000	-0.0000025884
6.830000	-0.0000025769
6.930000	-0.0000025759
7.030000	-0.0000025769
7.130000	-0.0000025104
7.230000	-0.0000024625
7.330000	-0.0000024889
7.430000	-0.0000024474
7.530000	-0.0000024269
7.630000	-0.0000024140
7.730000	-0.0000024307
7.830000	-0.0000023684
7.930000	-0.0000023390
8.030000	-0.0000023197
8.130000	-0.0000023323
8.230000	-0.0000022843
8.330000	-0.0000022797
8.430000	-0.0000022696
8.530000	-0.0000022824
8.630000	-0.0000022525
8.730000	-0.0000022179
8.830000	-0.0000021785
8.930000	-0.0000021978
9.030000	-0.0000021709
9.130000	-0.0000021358
9.230000	-0.0000021441
9.330000	-0.0000021332
9.430000	-0.0000021440
9.530000	-0.0000021230
9.630000	-0.0000020869
9.730000	-0.0000020532
9.830000	-0.0000020554
9.930000	-0.0000020588
10.030000	-0.0000020319
10.130000	-0.0000020209
10.230000	-0.0000020095
10.330000	-0.0000020063
10.430000	-0.0000020133
10.530000	-0.0000019947
10.630000	-0.0000019570
10.730000	-0.0000019359
10.830000	-0.0000019251
10.930000	-0.0000019402
11.030000	-0.0000019135
11.130000	-0.0000018859
11.230000	-0.0000018924
11.330000	-0.0000018771
11.430000	-0.0000018868
11.530000	-0.0000018894
11.630000	-0.0000018743
11.730000	-0.0000018300
11.830000	-0.0000018217
11.930000	-0.0000018060
12.030000	-0.0000018169
12.130000	-0.0000018128
12.230000	-0.0000018012
12.330000	-0.0000017691
12.430000	-0.0000017722
12.530000	-0.0000017622
12.630000	-0.0000017693
12.730000	-0.0000017708
12.830000	-0.0000017613
12.930000	-0.0000017240
13.030000	-0.0000017216
13.130000	-0.0000016996
13.230000	-0.0000016951
13.330000	-0.0000017059
13.430000	-0.0000016940
13.530000	-0.0000016841
13.630000	-0.0000016601
13.730000	-0.0000016619
13.830000	-0.0000016518
13.930000	-0.0000016539
14.030000	-0.0000016594
14.130000	-0.0000016589
14.230000	-0.0000016389
14.330000	-0.0000016102
14.430000	-0.0000016045
14.530000	-0.0000015865
14.630000	-0.0000015886
14.730000	-0.0000015990
14.830000	-0.0000015907
14.930000	-0.0000015834
15.030000	-0.0000015562
15.130000	-0.0000015658
15.230000	-0.0000015601
15.330000	-0.0000015507
15.430000	-0.0000015554
15.530000	-0.0000015559
15.630000	-0.0000015538
15.730000	-0.0000015344
15.830000	-0.0000015092
15.930000	-0.0000015091
16.030000	-0.0000014942
16.130000	-0.0000014905
16.230000	-0.0000014966
16.330000	-0.0000014965
16.430000	-0.0000014859
16.530000	-0.0000014778
16.630000	-0.0000014575
16.730000	-0.0000014674
16.830000	-0.0000014622
16.930000	-0.0000014520
17.030000	-0.0000014540
17.130000	-0.0000014555
17.230000	-0.0000014548
17.330000	-0.0000014482
17.430000	-0.0000014237
17.530000	-0.0000014210
17.630000	-0.0000014091
17.730000	-0.0000014004
17.830000	-0.0000013967
17.930000	-0.0000014016
18.030000	-0.0000014044
18.130000	-0.0000013940
18.230000	-0.0000013895
18.330000	-0.0000013709
18.430000	-0.0000013758
18.530000	-0.0000013678
18.630000	-0.0000013675
18.730000	-0.0000013617
18.830000	-0.0000013631
18.930000	-0.0000013630
19.030000	-0.0000013643
19.130000	-0.0000013579
19.230000	-0.0000013389
19.330000	-0.0000013248
19.430000	-0.0000013298
19.530000	-0.0000013175
19.630000	-0.0000013043
19.730000	-0.0000013082
19.830000	-0.0000013135
19.930000	-0.0000013145
20.030000	-0.0000013059
20.130000	-0.0000013003
20.230000	-0.0000012876
20.330000	-0.0000012805
20.430000	-0.0000012876
20.530000	-0.0000012814
20.630000	-0.0000012733
20.730000	-0.0000012742
20.830000	-0.0000012781
20.930000	-0.0000012772
21.030000	-0.0000012774
21.130000	-0.0000012724
21.230000	-0.0000012618
21.330000	-0.0000012450
21.430000	-0.0000012473
21.530000	-0.0000012362
21.630000	-0.0000012294
21.730000	-0.0000012254
21.830000	-0.0000012235
21.930000	-0.0000012303
22.030000	-0.0000012302
22.130000	-0.0000012235
22.230000	-0.0000012153
22.330000	-0.0000012106
